Handle,Title,Body (HTML),Option1 Name,Option1 Value
alizadora-alfaparfx500ml-liss-desing,ALIZADORA ALFAPARFx500ml LISS DESING KERATIN THERAPY,"<p><strong>Alizadora Alfaparf 500 ml Liss Desing Keratin Therapy</strong></p><p>Este producto alisador de Alfaparf de la línea Liss Desing Keratin Therapy en presentación de 500 ml ayuda a conseguir un liso más duradero y con mejor acabado.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Reduce el volumen y el frizz de forma notoria.</li><li>Facilita muchísimo el planchado posterior: menos pasadas, menos daño.</li><li>Deja el cabello más brillante y ordenado.</li><li>El efecto se mantiene varios lavados según el tipo de cabello.</li><li>Con queratina, la proteína que rellena la fibra capilar y devuelve resistencia al pelo castigado.</li><li>Trabaja a favor del liso y ayuda a domar el frizz.</li><li>Formato grande de 500 ml, pensado para uso frecuente sin quedarte a mitad de camino.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Leé con atención las instrucciones del fabricante antes de empezar.</li><li>Hacé siempre una prueba de mecha en una zona poco visible.</li><li>Aplicá por secciones sobre cabello limpio y seco, respetando el tiempo indicado.</li><li>Enjuagá y completá el proceso según indique el envase.</li></ol><p><strong>Ideal para:</strong> cabello con mucho volumen o frizz que busca un liso duradero.</p><p><strong>Tip Krika:</strong> Si nunca hiciste un alisado, hacelo con un profesional la primera vez y mantenelo en casa después.</p><p><strong>Información del fabricante</strong></p><p>Alfapraf Lisse design keratin therapy smoothing fluid de 500ml indicado para cabellos rubios.</p><p>Con la ayuda del calor da nueva forma a la disposición de las cadenas de Queratina del cabello, ordenándolas para darles la característica forma lisa, sin romper químicamente los puentes de sulfuro.</p><p>Ingredientes principios activos:</p><p>– Libre de parabenos y formaldehído</p><p>– Kera-Colágeno Complejo con queratina hidrolizada Complex &amp; cuaterniza</p><p>– Colágeno ayuda a re-organizar las cadenas de queratina del cabello con la ayuda de peinado con calor</p><p>– Aceite de babasú, una aceite precioso de la Amazonia para propiedades emolientes superiores aparece pelo más liso y más manejable</p>",Title,Default Title
serum-cap-alfaparfx30ml-semillas-lino,SERUM CAPILAR ALFAPARFx30ml SEMILLAS LINO,"<p><strong>Serum Capilar Alfaparf 30 ml Semillas Lino</strong></p><p>Este aceite capilar de Alfaparf de la línea Semillas Lino en presentación de 30 ml sella las puntas, controla el frizz y devuelve ese brillo de pelo sano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Unas gotas alcanzan: rinde muchísimo y no deja sensación grasosa si se dosifica bien.</li><li>Disciplina el frizz y los pelitos rebeldes sin acartonar.</li><li>Protege las puntas del roce, que es donde empieza la mayoría de la rotura.</li><li>Se puede usar sobre cabello húmedo o seco, antes o después del peinado.</li><li>Tamaño de 30 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Poné 2 o 3 gotas en la palma y frotá las manos.</li><li>Repartí de medios a puntas, nunca en la raíz.</li><li>Peiná para distribuir de forma pareja.</li><li>Si lo usás sobre cabello húmedo, secá normalmente después.</li></ol><p><strong>Ideal para:</strong> puntas secas, cabello con frizz o melenas largas que pierden brillo.</p><p><strong>Tip Krika:</strong> Menos es más: si te pasás de cantidad, el pelo se ve grasoso. Empezá con dos gotas.</p><p><strong>Información del fabricante</strong></p><p>Es un oleo de uso profesional, para todo tipo de cabello que protege, suaviza, perfecciona y sella el cabello, brindando un acabado luminoso a la hebra, que ayudara a proteger el cabello</p>",Title,Default Title
espuma-cap-alfaparfx250ml-firming,ESPUMA CAPILAR ALFAPARFx250ml STYLE STORIES FIRMING MOUSSE,"<p><strong>Espuma Capilar Alfaparf 250 ml Style Stories Firming Mousse</strong></p><p>Esta espuma de peinado de Alfaparf de la línea Style Stories Firming Mousse en presentación de 250 ml da cuerpo y fijación ligera sin el efecto cartón de los fijadores fuertes.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Volumen real desde la raíz, que es donde hace falta.</li><li>Fijación flexible: el peinado se mueve, no se queda tieso.</li><li>No deja residuo blanco ni sensación pegajosa.</li><li>Funciona igual de bien con secador que al aire.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Agitá el envase antes de usar.</li><li>Aplicá una porción del tamaño de un huevo sobre cabello húmedo.</li><li>Repartí desde la raíz hacia las puntas.</li><li>Secá con secador y cepillo, o dejá secar al aire.</li></ol><p><strong>Ideal para:</strong> cabello fino o sin volumen y peinados con movimiento.</p><p><strong>Tip Krika:</strong> Aplicala con la cabeza boca abajo: el volumen en la raíz sube otro nivel.</p><p><strong>Información del fabricante</strong></p><p>La Moringa Oleifera neutraliza los malos olores dejando una sensación de cabello limpio durante más tiempo, Posee propiedades fotoprotectoras, contrarrestando el efecto nocivo de los radicales libres.</p>",Title,Default Title
cera-cap-alfaparfx75ml-style-defining,CERA CAPILAR ALFAPARFx75ml STYLE STORIES DEFINING WAX,"<p><strong>Cera Capilar Alfaparf 75 ml Style Stories Defining Wax</strong></p><p>Este producto de styling de Alfaparf de la línea Style Stories Defining Wax en presentación de 75 ml define, fija y da textura al peinado con el nivel de control que elijas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma y la mantiene durante horas.</li><li>Se puede reactivar con los dedos para retocar sin volver a aplicar.</li><li>Da textura visible, ideal para cortes con capas o peinados desordenados a propósito.</li><li>Se retira fácil con el lavado habitual.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Tomá una cantidad pequeña y calentala entre las palmas.</li><li>Aplicá sobre cabello seco o apenas húmedo, empezando por la nuca.</li><li>Modelá con los dedos hasta conseguir la forma.</li><li>Sumá producto de a poco si necesitás más fijación.</li></ol><p><strong>Ideal para:</strong> peinados definidos, cortes masculinos y texturizados.</p><p><strong>Tip Krika:</strong> Menos producto y bien repartido fija mejor que mucho producto en un solo punto.</p><p><strong>Información del fabricante</strong></p><p>Es un producto de peinado versátil que proporciona una fijación fuerte y flexible, ideal para crear estilos definidos y moldeados. Esta cera de alta calidad ofrece un acabado brillante y control duradero, permitiéndote dar forma y definir tu cabello con facilidad.</p>",Title,Default Title
cera-cap-alfaparfx100ml-funk-clay,CERA CAPILAR ALFAPARFx100ml SYTLE STORIES FUNK CLAY,"<p><strong>Cera Capilar Alfaparf 100 ml Sytle Stories Funk Clay</strong></p><p>Este producto de styling de Alfaparf de la línea Sytle Stories Funk Clay en presentación de 100 ml define, fija y da textura al peinado con el nivel de control que elijas.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la forma y la mantiene durante horas.</li><li>Se puede reactivar con los dedos para retocar sin volver a aplicar.</li><li>Da textura visible, ideal para cortes con capas o peinados desordenados a propósito.</li><li>Se retira fácil con el lavado habitual.</li><li>Con arcilla, que purifica y matifica sin resecar.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Tomá una cantidad pequeña y calentala entre las palmas.</li><li>Aplicá sobre cabello seco o apenas húmedo, empezando por la nuca.</li><li>Modelá con los dedos hasta conseguir la forma.</li><li>Sumá producto de a poco si necesitás más fijación.</li></ol><p><strong>Ideal para:</strong> peinados definidos, cortes masculinos y texturizados.</p><p><strong>Tip Krika:</strong> Menos producto y bien repartido fija mejor que mucho producto en un solo punto.</p><p><strong>Información del fabricante</strong></p><p>Pasta modelante a base de arcilla con una fijación fuerte para un look efecto despeinado. Estilos, separa y define, sin sentirse pegajoso.</p>",Title,Default Title
masc-cap-alfaparfx500ml-easy-liss,MASCARILLA CAPILAR ALFAPARFx500ml EASY LISS,"<p><strong>Mascarilla Capilar Alfaparf 500 ml Easy Liss</strong></p><p>Este tratamiento capilar de Alfaparf de la línea Easy Liss en presentación de 500 ml trabaja en profundidad sobre la fibra para devolverle cuerpo, suavidad y brillo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Tratamiento intensivo: actúa donde el acondicionador diario no llega.</li><li>Recupera cabello castigado por plancha, secador, color o decoloración.</li><li>Mejora la textura de forma acumulativa: cada aplicación suma.</li><li>Deja la melena más pesada, brillante y fácil de manejar.</li><li>Trabaja a favor del liso y ayuda a domar el frizz.</li><li>Formato grande de 500 ml, pensado para uso frecuente sin quedarte a mitad de camino.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Lavá con shampoo y escurrí muy bien el exceso de agua.</li><li>Aplicá de medios a puntas y distribuí con un peine de dientes anchos.</li><li>Dejá actuar entre 5 y 20 minutos según lo dañado que esté el cabello.</li><li>Enjuagá abundantemente. Repetí una o dos veces por semana.</li></ol><p><strong>Ideal para:</strong> cabello seco, poroso, teñido o con daño por calor.</p><p><strong>Tip Krika:</strong> Envolvé la cabeza en una toalla tibia mientras actúa: el calor abre la cutícula y el tratamiento penetra mejor.</p><p><strong>Información del fabricante</strong></p><p>Mascarilla alisadora para cabellos rebeldes, Controla, Hidrata, Alisa, Es un tratamiento intensivo desenredante, que aporta control y protege del efecto encrespado, para lucir un cabello suave e hidratado.</p>",Title,Default Title
serum-cap-alfaparfx15ml-semillas-lino,SERUM CAPILAR ALFAPARFx15ml SEMILLAS LINO,"<p><strong>Serum Capilar Alfaparf 15 ml Semillas Lino</strong></p><p>Este aceite capilar de Alfaparf de la línea Semillas Lino en presentación de 15 ml sella las puntas, controla el frizz y devuelve ese brillo de pelo sano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Unas gotas alcanzan: rinde muchísimo y no deja sensación grasosa si se dosifica bien.</li><li>Disciplina el frizz y los pelitos rebeldes sin acartonar.</li><li>Protege las puntas del roce, que es donde empieza la mayoría de la rotura.</li><li>Se puede usar sobre cabello húmedo o seco, antes o después del peinado.</li><li>Tamaño de 15 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Poné 2 o 3 gotas en la palma y frotá las manos.</li><li>Repartí de medios a puntas, nunca en la raíz.</li><li>Peiná para distribuir de forma pareja.</li><li>Si lo usás sobre cabello húmedo, secá normalmente después.</li></ol><p><strong>Ideal para:</strong> puntas secas, cabello con frizz o melenas largas que pierden brillo.</p><p><strong>Tip Krika:</strong> Menos es más: si te pasás de cantidad, el pelo se ve grasoso. Empezá con dos gotas.</p><p><strong>Información del fabricante</strong></p><p>Crea una película protectora en la hebra y brinda propiedades anti-humedad para evitar el encrespamiento en el cabello, anti-sequedad evitando que la hebra pierda humedad y se deshidrate. La línea sublime posee vitamina E estimula la producción de sebo generando mayor hidratación y estimula la absorción de los nutrientes.</p>",Title,Default Title
serum-cap-alfaparfx50ml-semillas-lino,SERUM CAPILAR ALFAPARFx50ml SEMILLAS LINO,"<p><strong>Serum Capilar Alfaparf 50 ml Semillas Lino</strong></p><p>Este aceite capilar de Alfaparf de la línea Semillas Lino en presentación de 50 ml sella las puntas, controla el frizz y devuelve ese brillo de pelo sano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Unas gotas alcanzan: rinde muchísimo y no deja sensación grasosa si se dosifica bien.</li><li>Disciplina el frizz y los pelitos rebeldes sin acartonar.</li><li>Protege las puntas del roce, que es donde empieza la mayoría de la rotura.</li><li>Se puede usar sobre cabello húmedo o seco, antes o después del peinado.</li><li>Tamaño de 50 ml: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Poné 2 o 3 gotas en la palma y frotá las manos.</li><li>Repartí de medios a puntas, nunca en la raíz.</li><li>Peiná para distribuir de forma pareja.</li><li>Si lo usás sobre cabello húmedo, secá normalmente después.</li></ol><p><strong>Ideal para:</strong> puntas secas, cabello con frizz o melenas largas que pierden brillo.</p><p><strong>Tip Krika:</strong> Menos es más: si te pasás de cantidad, el pelo se ve grasoso. Empezá con dos gotas.</p><p><strong>Información del fabricante</strong></p><p>Crea una película protectora en la hebra y brinda propiedades anti-humedad para evitar el encrespamiento en el cabello, anti-sequedad evitando que la hebra pierda humedad y se deshidrate. La línea sublime posee vitamina E estimula la producción de sebo generando mayor hidratación y estimula la absorción de los nutrientes.</p>",Title,Default Title
decolorante-alfaparfx400g-bb-bleach-7,DECOLORANTE ALFAPARFx400g BB BLEACH EASY LIFHT 7,"<p><strong>Decolorante Alfaparf 400 g BB Bleach Easy Lifht 7</strong></p><p>Este decolorante de Alfaparf de la línea BB Bleach Easy Lifht 7 en presentación de 400 g aclara la base del cabello para preparar el tono que querés conseguir después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aclara de forma controlada cuando se respeta el volumen de oxidante y el tiempo.</li><li>Base imprescindible para colores de fantasía y rubios fríos.</li><li>Mezcla homogénea, fácil de aplicar con pincel.</li><li>Permite trabajar por niveles según cuánto necesites subir.</li><li>Formato grande de 400 g, pensado para uso frecuente sin quedarte a mitad de camino.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prueba de mecha obligatoria: te dice cuánto aclara y en cuánto tiempo en TU cabello.</li><li>Mezclá con el oxidante en la proporción indicada, en bol no metálico.</li><li>Aplicá con pincel empezando por medios y puntas; la raíz va al final porque el calor del cuero cabelludo acelera el proceso.</li><li>Controlá visualmente cada 5 minutos y enjuagá apenas llegues al nivel buscado. Nunca superes el tiempo máximo del envase.</li></ol><p><strong>Ideal para:</strong> aclarados, mechas y preparación de base para color.</p><p><strong>Tip Krika:</strong> Después de decolorar, un tratamiento reconstructor no es opcional: es lo que evita que el pelo se quiebre.</p><p><strong>Información del fabricante</strong></p><p>Ayuda a prevenir matices indeseados, contrarrestando el naranja al final del servicio. Gracias a la textura homogénea, es adecuado a cada tipo de aplicación: uso en cuero cabelludo, mechas con papel de aluminio y técnicas de balayage. Enriquecida con Aceite de Marula.</p>",Title,Default Title
decolorante-alfaparfx50g-bb-bleach-7,DECOLORANTE ALFAPARFx50g BB BLEACH EASY LIFT 7,"<p><strong>Decolorante Alfaparf 50 g BB Bleach Easy Lift 7</strong></p><p>Este decolorante de Alfaparf de la línea BB Bleach Easy Lift 7 en presentación de 50 g aclara la base del cabello para preparar el tono que querés conseguir después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aclara de forma controlada cuando se respeta el volumen de oxidante y el tiempo.</li><li>Base imprescindible para colores de fantasía y rubios fríos.</li><li>Mezcla homogénea, fácil de aplicar con pincel.</li><li>Permite trabajar por niveles según cuánto necesites subir.</li><li>Tamaño de 50 g: entra en cualquier neceser y viaja sin problema.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prueba de mecha obligatoria: te dice cuánto aclara y en cuánto tiempo en TU cabello.</li><li>Mezclá con el oxidante en la proporción indicada, en bol no metálico.</li><li>Aplicá con pincel empezando por medios y puntas; la raíz va al final porque el calor del cuero cabelludo acelera el proceso.</li><li>Controlá visualmente cada 5 minutos y enjuagá apenas llegues al nivel buscado. Nunca superes el tiempo máximo del envase.</li></ol><p><strong>Ideal para:</strong> aclarados, mechas y preparación de base para color.</p><p><strong>Tip Krika:</strong> Después de decolorar, un tratamiento reconstructor no es opcional: es lo que evita que el pelo se quiebre.</p><p><strong>Información del fabricante</strong></p><p>Te ofrece resultados precisos y personalizados respetando el bienestar del cabello gracias a su tecnología de protección.</p>",Title,Default Title
laca-alfaparfx500ml-style-extra-strong,LACA ALFAPARFx500ml STYLE STORIES EXTREME-STRONG,"<p><strong>Laca Alfaparf 500 ml Style Stories EXTREME-STRONG</strong></p><p>Esta laca de Alfaparf de la línea Style Stories EXTREME-STRONG en presentación de 500 ml fija el peinado terminado y lo mantiene en su sitio hasta el final del día.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fijación que aguanta humedad, viento y horas de uso.</li><li>Secado rápido, sin dejar el pelo pegajoso.</li><li>Se cepilla sin dejar escamas blancas.</li><li>Sirve tanto para fijar el peinado completo como para retocar zonas puntuales.</li><li>Formato grande de 500 ml, pensado para uso frecuente sin quedarte a mitad de camino.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Agitá el envase.</li><li>Pulverizá a unos 25 o 30 cm de distancia.</li><li>Aplicá en capas finas, dejando secar unos segundos entre una y otra.</li><li>Para volumen, levantá mechones y rociá directamente en la raíz.</li></ol><p><strong>Ideal para:</strong> peinados de evento, recogidos y cualquier look que tenga que durar.</p><p><strong>Tip Krika:</strong> Rociá primero el cepillo y después peiná: fijás los pelitos sueltos sin cargar el peinado.</p>",Title,Default Title
serum-cap-alfaparfx125ml-semillas-lino,SERUM CAPILAR ALFAPARFx125ml SEMILLAS LINO,"<p><strong>Serum Capilar Alfaparf 125 ml Semillas Lino</strong></p><p>Este aceite capilar de Alfaparf de la línea Semillas Lino en presentación de 125 ml sella las puntas, controla el frizz y devuelve ese brillo de pelo sano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Unas gotas alcanzan: rinde muchísimo y no deja sensación grasosa si se dosifica bien.</li><li>Disciplina el frizz y los pelitos rebeldes sin acartonar.</li><li>Protege las puntas del roce, que es donde empieza la mayoría de la rotura.</li><li>Se puede usar sobre cabello húmedo o seco, antes o después del peinado.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Poné 2 o 3 gotas en la palma y frotá las manos.</li><li>Repartí de medios a puntas, nunca en la raíz.</li><li>Peiná para distribuir de forma pareja.</li><li>Si lo usás sobre cabello húmedo, secá normalmente después.</li></ol><p><strong>Ideal para:</strong> puntas secas, cabello con frizz o melenas largas que pierden brillo.</p><p><strong>Tip Krika:</strong> Menos es más: si te pasás de cantidad, el pelo se ve grasoso. Empezá con dos gotas.</p><p><strong>Información del fabricante</strong></p><p>Es un oleo de uso profesional, para todo tipo de cabello que protege, suaviza, perfecciona y sella el cabello, brindando un acabado luminoso a la hebra, que ayudara a proteger el cabello</p>",Title,Default Title
shamp-alfaparfx250ml-scalp-renew-energiz,SHAMPOO ALFAPARFx250ml SCALP RENEW ENERGIZING,"<p><strong>Shampoo Alfaparf 250 ml Scalp Renew Energizing</strong></p><p>Este shampoo de Alfaparf de la línea Scalp Renew Energizing en presentación de 250 ml limpia a fondo sin dejar el pelo áspero ni el cuero cabelludo tirante.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Arrastra grasa, residuo de producto y contaminación sin llevarse la hidratación que el pelo necesita.</li><li>Espuma abundante y fácil de enjuagar: no quedan restos que apaguen el brillo.</li><li>Deja el cabello manejable desde el lavado, así el peinado después cuesta menos.</li><li>Apto para uso frecuente dentro de una rutina completa de lavado y acondicionado.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el cabello con agua tibia, nunca muy caliente.</li><li>Aplicá una porción del tamaño de una moneda y masajeá el cuero cabelludo con las yemas, no con las uñas.</li><li>Dejá actuar 1 o 2 minutos y enjuagá hasta que el agua salga limpia.</li><li>Repetí solo si el cabello estaba muy cargado de producto.</li></ol><p><strong>Ideal para:</strong> rutina de lavado de cualquier tipo de cabello, ajustando la frecuencia a tu cuero cabelludo.</p><p><strong>Tip Krika:</strong> Terminá el último enjuague con agua fría: sella la cutícula y el brillo se nota al instante.</p><p><strong>Información del fabricante</strong></p><p>Este champú suave de uso diario, es perfecto para evitar la pérdida de densidad capilar, que causa la caída del cabello. Fortalece el cabello débil y le devuelve su vitalidad.</p>",Title,Default Title
shamp-alfaparfx250ml-scalp-rebalance-bal,SHAMPOO ALFAPARFx250ml SCALP REBALANCE BALANCING,"<p><strong>Shampoo Alfaparf 250 ml Scalp Rebalance Balancing</strong></p><p>Este shampoo de Alfaparf de la línea Scalp Rebalance Balancing en presentación de 250 ml limpia a fondo sin dejar el pelo áspero ni el cuero cabelludo tirante.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Arrastra grasa, residuo de producto y contaminación sin llevarse la hidratación que el pelo necesita.</li><li>Espuma abundante y fácil de enjuagar: no quedan restos que apaguen el brillo.</li><li>Deja el cabello manejable desde el lavado, así el peinado después cuesta menos.</li><li>Apto para uso frecuente dentro de una rutina completa de lavado y acondicionado.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el cabello con agua tibia, nunca muy caliente.</li><li>Aplicá una porción del tamaño de una moneda y masajeá el cuero cabelludo con las yemas, no con las uñas.</li><li>Dejá actuar 1 o 2 minutos y enjuagá hasta que el agua salga limpia.</li><li>Repetí solo si el cabello estaba muy cargado de producto.</li></ol><p><strong>Ideal para:</strong> rutina de lavado de cualquier tipo de cabello, ajustando la frecuencia a tu cuero cabelludo.</p><p><strong>Tip Krika:</strong> Terminá el último enjuague con agua fría: sella la cutícula y el brillo se nota al instante.</p><p><strong>Información del fabricante</strong></p><p>Es un producto especialmente creado para cuero cabelludo con exceso de grasa (sebo), limpiándolo delicadamente normalizando Ph del cuero cabelludo.</p>",Title,Default Title
oxigenta-alfaparfx1000ml-vol-20,OXIGENTA ALFAPARFx1000ml VOL 20,"<p><strong>Oxigenta Alfaparf 1000 ml Vol 20</strong></p><p>Este decolorante de Alfaparf de la línea Vol 20 en presentación de 1000 ml aclara la base del cabello para preparar el tono que querés conseguir después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aclara de forma controlada cuando se respeta el volumen de oxidante y el tiempo.</li><li>Base imprescindible para colores de fantasía y rubios fríos.</li><li>Mezcla homogénea, fácil de aplicar con pincel.</li><li>Permite trabajar por niveles según cuánto necesites subir.</li><li>Formato de 1000 ml: rinde muchísimo y baja el costo por uso, perfecto para salón o para quien ya sabe que lo va a repetir.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prueba de mecha obligatoria: te dice cuánto aclara y en cuánto tiempo en TU cabello.</li><li>Mezclá con el oxidante en la proporción indicada, en bol no metálico.</li><li>Aplicá con pincel empezando por medios y puntas; la raíz va al final porque el calor del cuero cabelludo acelera el proceso.</li><li>Controlá visualmente cada 5 minutos y enjuagá apenas llegues al nivel buscado. Nunca superes el tiempo máximo del envase.</li></ol><p><strong>Ideal para:</strong> aclarados, mechas y preparación de base para color.</p><p><strong>Tip Krika:</strong> Después de decolorar, un tratamiento reconstructor no es opcional: es lo que evita que el pelo se quiebre.</p><p><strong>Información del fabricante</strong></p><p>La textura cremosa espesa forma una mezcla perfecta para el cabello. Una distribución uniforme y un óptimo brillo,  Además, tiene un olor agradable, que hace que sea de aplicación aún más fácil.</p>",Title,Default Title
oxigenta-alfaparfx1000ml-vol-30,OXIGENTA ALFAPARFx1000ml VOL 30,"<p><strong>Oxigenta Alfaparf 1000 ml Vol 30</strong></p><p>Este decolorante de Alfaparf de la línea Vol 30 en presentación de 1000 ml aclara la base del cabello para preparar el tono que querés conseguir después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aclara de forma controlada cuando se respeta el volumen de oxidante y el tiempo.</li><li>Base imprescindible para colores de fantasía y rubios fríos.</li><li>Mezcla homogénea, fácil de aplicar con pincel.</li><li>Permite trabajar por niveles según cuánto necesites subir.</li><li>Formato de 1000 ml: rinde muchísimo y baja el costo por uso, perfecto para salón o para quien ya sabe que lo va a repetir.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Prueba de mecha obligatoria: te dice cuánto aclara y en cuánto tiempo en TU cabello.</li><li>Mezclá con el oxidante en la proporción indicada, en bol no metálico.</li><li>Aplicá con pincel empezando por medios y puntas; la raíz va al final porque el calor del cuero cabelludo acelera el proceso.</li><li>Controlá visualmente cada 5 minutos y enjuagá apenas llegues al nivel buscado. Nunca superes el tiempo máximo del envase.</li></ol><p><strong>Ideal para:</strong> aclarados, mechas y preparación de base para color.</p><p><strong>Tip Krika:</strong> Después de decolorar, un tratamiento reconstructor no es opcional: es lo que evita que el pelo se quiebre.</p>",Title,Default Title
