Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location
baseline-rib-halter-mini-dress-cherry-lacquer,Baseline Rib Halter Mini Dress Cherry Lacquer,Size,US 10,Color,Cherry Lacquer,,,156206-1383394,,,900
baseline-rib-halter-mini-dress-cherry-lacquer,Baseline Rib Halter Mini Dress Cherry Lacquer,Size,US 12,Color,Cherry Lacquer,,,156206-1383395,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 0,Color,Black,,,142867-1297813,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 2,Color,Black,,,142867-1297814,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 4,Color,Black,,,142867-1297815,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 6,Color,Black,,,142867-1297816,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 8,Color,Black,,,142867-1297817,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 10,Color,Black,,,142867-1297818,,,900
baseline-rib-mini-dress-black,Baseline Rib Mini Dress Black,Size,US 12,Color,Black,,,142867-1297819,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 0,Color,Blue,,,139731-1277964,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 2,Color,Blue,,,139731-1277965,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 4,Color,Blue,,,139731-1277966,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 6,Color,Blue,,,139731-1277967,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 8,Color,Blue,,,139731-1277968,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 10,Color,Blue,,,139731-1277969,,,900
baseline-rib-mini-dress-blue,Baseline Rib Mini Dress Blue,Size,US 12,Color,Blue,,,139731-1277970,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 0,Color,Red,,,139729-1277950,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 2,Color,Red,,,139729-1277951,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 4,Color,Red,,,139729-1277952,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 6,Color,Red,,,139729-1277953,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 8,Color,Red,,,139729-1277954,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 10,Color,Red,,,139729-1277955,,,900
baseline-rib-mini-dress-red,Baseline Rib Mini Dress Red,Size,US 12,Color,Red,,,139729-1277956,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 0,Color,White,,,139737-1278006,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 2,Color,White,,,139737-1278007,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 4,Color,White,,,139737-1278008,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 6,Color,White,,,139737-1278009,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 8,Color,White,,,139737-1278010,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 10,Color,White,,,139737-1278011,,,900
baseline-rib-mini-dress-white,Baseline Rib Mini Dress White,Size,US 12,Color,White,,,139737-1278012,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 0,Color,Yellow,,,139730-1277957,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 2,Color,Yellow,,,139730-1277958,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 4,Color,Yellow,,,139730-1277959,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 6,Color,Yellow,,,139730-1277960,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 8,Color,Yellow,,,139730-1277961,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 10,Color,Yellow,,,139730-1277962,,,900
baseline-rib-mini-dress-yellow,Baseline Rib Mini Dress Yellow,Size,US 12,Color,Yellow,,,139730-1277963,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 0,Color,Brown / Yellow,,,152878-1359155,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 2,Color,Brown / Yellow,,,152878-1359156,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 4,Color,Brown / Yellow,,,152878-1359157,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 6,Color,Brown / Yellow,,,152878-1359158,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 8,Color,Brown / Yellow,,,152878-1359159,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 10,Color,Brown / Yellow,,,152878-1359160,,,900
baseline-scoop-mini-dress-brown-yellow,Baseline Scoop Mini Dress Brown / Yellow,Size,US 12,Color,Brown / Yellow,,,152878-1359161,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 0,Color,Black,,,146530-1320530,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 2,Color,Black,,,146530-1320531,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 4,Color,Black,,,146530-1320532,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 6,Color,Black,,,146530-1320533,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 8,Color,Black,,,146530-1320534,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 10,Color,Black,,,146530-1320535,,,900
baseline-strapless-mini-dress-black,Baseline Strapless Mini Dress Black,Size,US 12,Color,Black,,,146530-1320536,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 0,Color,Blue,,,146529-1320523,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 2,Color,Blue,,,146529-1320524,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 4,Color,Blue,,,146529-1320525,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 6,Color,Blue,,,146529-1320526,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 8,Color,Blue,,,146529-1320527,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 10,Color,Blue,,,146529-1320528,,,900
baseline-strapless-mini-dress-blue,Baseline Strapless Mini Dress Blue,Size,US 12,Color,Blue,,,146529-1320529,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 0,Color,Chocolate,,,152794-1358864,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 2,Color,Chocolate,,,152794-1358865,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 4,Color,Chocolate,,,152794-1358866,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 6,Color,Chocolate,,,152794-1358867,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 8,Color,Chocolate,,,152794-1358868,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 10,Color,Chocolate,,,152794-1358869,,,900
baseline-strapless-mini-dress-chocolate,Baseline Strapless Mini Dress Chocolate,Size,US 12,Color,Chocolate,,,152794-1358870,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 0,Color,Pink,,,152795-1358871,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 2,Color,Pink,,,152795-1358872,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 4,Color,Pink,,,152795-1358873,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 6,Color,Pink,,,152795-1358874,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 8,Color,Pink,,,152795-1358875,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 10,Color,Pink,,,152795-1358876,,,900
baseline-strapless-mini-dress-pink,Baseline Strapless Mini Dress Pink,Size,US 12,Color,Pink,,,152795-1358877,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 0,Color,Red,,,146528-1320516,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 2,Color,Red,,,146528-1320517,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 4,Color,Red,,,146528-1320518,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 6,Color,Red,,,146528-1320519,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 8,Color,Red,,,146528-1320520,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 10,Color,Red,,,146528-1320521,,,900
baseline-strapless-mini-dress-red,Baseline Strapless Mini Dress Red,Size,US 12,Color,Red,,,146528-1320522,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 0,Color,Yellow,,,152177-1355159,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 2,Color,Yellow,,,152177-1355160,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 4,Color,Yellow,,,152177-1355161,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 6,Color,Yellow,,,152177-1355162,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 8,Color,Yellow,,,152177-1355163,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 10,Color,Yellow,,,152177-1355164,,,900
baseline-strapless-mini-dress-yellow,Baseline Strapless Mini Dress Yellow,Size,US 12,Color,Yellow,,,152177-1355165,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 0,Color,Sage Green,,,152531-1357254,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 2,Color,Sage Green,,,152531-1357255,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 4,Color,Sage Green,,,152531-1357256,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 6,Color,Sage Green,,,152531-1357257,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 8,Color,Sage Green,,,152531-1357258,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 10,Color,Sage Green,,,152531-1357259,,,900
be-the-one-beaded-low-back-maxi-dress-sage-green,Be The One Beaded Low Back Maxi Dress Sage Green,Size,US 12,Color,Sage Green,,,152531-1357260,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 0,Color,White,,,146978-1323287,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 2,Color,White,,,146978-1323288,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 4,Color,White,,,146978-1323289,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 6,Color,White,,,146978-1323290,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 8,Color,White,,,146978-1323291,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 10,Color,White,,,146978-1323292,,,900
beabado-beaded-mini-dress-white,Beabado Beaded Mini Dress White,Size,US 12,Color,White,,,146978-1323293,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 0,Color,Blue,,,153062-1360415,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 2,Color,Blue,,,153062-1360416,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 4,Color,Blue,,,153062-1360417,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 6,Color,Blue,,,153062-1360418,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 8,Color,Blue,,,153062-1360419,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 10,Color,Blue,,,153062-1360420,,,900
beacall-maxi-dress-blue,Beacall Maxi Dress Blue,Size,US 12,Color,Blue,,,153062-1360421,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 0,Color,Lemon,,,155786-1380630,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 2,Color,Lemon,,,155786-1380631,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 4,Color,Lemon,,,155786-1380632,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 6,Color,Lemon,,,155786-1380633,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 8,Color,Lemon,,,155786-1380634,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 10,Color,Lemon,,,155786-1380635,,,900
beacall-maxi-dress-lemon,Beacall Maxi Dress Lemon,Size,US 12,Color,Lemon,,,155786-1380636,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 0,Color,Aqua,,,144243-1305853,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 2,Color,Aqua,,,144243-1305854,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 4,Color,Aqua,,,144243-1305855,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 6,Color,Aqua,,,144243-1305856,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 8,Color,Aqua,,,144243-1305857,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 10,Color,Aqua,,,144243-1305858,,,900
beacall-mini-dress-aqua,Beacall Mini Dress Aqua,Size,US 12,Color,Aqua,,,144243-1305859,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 0,Color,Black,,,141137-1287654,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 2,Color,Black,,,141137-1287655,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 4,Color,Black,,,141137-1287656,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 6,Color,Black,,,141137-1287657,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 8,Color,Black,,,141137-1287658,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 10,Color,Black,,,141137-1287659,,,900
beacall-mini-dress-black,Beacall Mini Dress Black,Size,US 12,Color,Black,,,141137-1287660,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 0,Color,Black Polka Dot,,,151939-1353613,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 2,Color,Black Polka Dot,,,151939-1353614,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 4,Color,Black Polka Dot,,,151939-1353615,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 6,Color,Black Polka Dot,,,151939-1353616,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 8,Color,Black Polka Dot,,,151939-1353617,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 10,Color,Black Polka Dot,,,151939-1353618,,,900
beacall-mini-dress-black-polka-dot,Beacall Mini Dress Black Polka Dot,Size,US 12,Color,Black Polka Dot,,,151939-1353619,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 0,Color,Blue,,,156290-1383957,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 2,Color,Blue,,,156290-1383958,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 4,Color,Blue,,,156290-1383959,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 6,Color,Blue,,,156290-1383960,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 8,Color,Blue,,,156290-1383961,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 10,Color,Blue,,,156290-1383962,,,900
beacall-mini-dress-blue,Beacall Mini Dress Blue,Size,US 12,Color,Blue,,,156290-1383963,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 0,Color,Lemon,,,136753-1260114,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 2,Color,Lemon,,,136753-1260115,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 4,Color,Lemon,,,136753-1260116,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 6,Color,Lemon,,,136753-1260117,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 8,Color,Lemon,,,136753-1260118,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 10,Color,Lemon,,,136753-1260119,,,900
beacall-mini-dress-lemon,Beacall Mini Dress Lemon,Size,US 12,Color,Lemon,,,136753-1260120,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 0,Color,Light Pink,,,156253-1383718,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 2,Color,Light Pink,,,156253-1383719,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 4,Color,Light Pink,,,156253-1383720,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 6,Color,Light Pink,,,156253-1383721,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 8,Color,Light Pink,,,156253-1383722,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 10,Color,Light Pink,,,156253-1383723,,,900
beacall-mini-dress-light-pink,Beacall Mini Dress Light Pink,Size,US 12,Color,Light Pink,,,156253-1383724,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 0,Color,Multi Floral,,,144239-1305824,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 2,Color,Multi Floral,,,144239-1305825,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 4,Color,Multi Floral,,,144239-1305826,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 6,Color,Multi Floral,,,144239-1305827,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 8,Color,Multi Floral,,,144239-1305828,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 10,Color,Multi Floral,,,144239-1305829,,,900
beacall-mini-dress-multi-floral,Beacall Mini Dress Multi Floral,Size,US 12,Color,Multi Floral,,,144239-1305830,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 0,Color,Navy,,,145083-1311264,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 2,Color,Navy,,,145083-1311265,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 4,Color,Navy,,,145083-1311266,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 6,Color,Navy,,,145083-1311267,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 8,Color,Navy,,,145083-1311268,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 10,Color,Navy,,,145083-1311269,,,900
beacall-mini-dress-navy,Beacall Mini Dress Navy,Size,US 12,Color,Navy,,,145083-1311270,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 4,Color,Purple,,,141150-1287747,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 0,Color,Purple,,,141150-1287745,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 2,Color,Purple,,,141150-1287746,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 6,Color,Purple,,,141150-1287748,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 8,Color,Purple,,,141150-1287749,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 10,Color,Purple,,,141150-1287750,,,900
beacall-mini-dress-purple,Beacall Mini Dress Purple,Size,US 12,Color,Purple,,,141150-1287751,,,900
