Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
phillipa-mini-dress-red-1,,,,,,,,Size,US 2,Color,Red,,,125396-1192800,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-1,,,,,,,,Size,US 4,Color,Red,,,125396-1192801,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-1,,,,,,,,Size,US 6,Color,Red,,,125396-1192802,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-1,,,,,,,,Size,US 8,Color,Red,,,125396-1192803,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-1,,,,,,,,Size,US 10,Color,Red,,,125396-1192804,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-1,,,,,,,,Size,US 12,Color,Red,,,125396-1192805,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-curve,Phillipa Mini Dress Red Curve,"<p>The Phillipa is a satin mini dress with a strapless neckline, cut in red to sit close through the bodice and move easily from there.</p><p>The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p>It earns its place at birthdays and nights out. Cut to our Curve fit, graded for a fuller bust and hip.</p><p><strong>Details</strong></p><ul><li>Strapless satin Mini dress</li><li>Folded-over bust detail, silicone lining inside bust, invisible zip fastening at side, exposed back with elasticated strap, cowl back detail</li><li>No stretch, Unlined</li><li>100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Curve Dresses, Dresses, Going Out Dresses, New Dresses, Red Dresses, Satin Dresses, Strapless Dresses",TRUE,Size,US 14,Color,Red,,,135510-1252505,0,shopify,999,deny,manual,112.99,,TRUE,TRUE,FALSE,Phillipa Mini Dress Red Curve,Phillipa — Red satin mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phillipa-mini-dress-red-curve,,,,,,,,Size,US 16,Color,Red,,,135510-1252506,0,shopify,999,deny,manual,112.99,,TRUE,TRUE,,,,
phillipa-mini-dress-red-curve,,,,,,,,Size,US 18,Color,Red,,,135510-1252507,0,shopify,999,deny,manual,112.99,,TRUE,TRUE,,,,
phillipa-mini-dress-red-curve,,,,,,,,Size,US 20,Color,Red,,,135510-1252508,0,shopify,999,deny,manual,112.99,,TRUE,TRUE,,,,
phillipa-mini-dress-red-petite,Phillipa Mini Dress Red Petite,"<p>The Phillipa takes a satin mini dress and gives it a clean, confident line with a strapless neckline in red.</p><p>The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p>It earns its place at birthdays and nights out. Cut to our Petite fit, shortened through the body and skirt.</p><p><strong>Details</strong></p><ul><li>Strapless satin Mini dress</li><li>Folded-over bust detail, silicone lining inside bust, invisible zip fastening at side, exposed back with elasticated strap, cowl back detail</li><li>No stretch, Unlined</li><li>100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Going Out Dresses, Homecoming Dresses, Mini Dresses, New Dresses, Red Dresses, Sale Dresses, Satin Dresses, Strapless Dresses",TRUE,Size,US 0,Color,Red,,,131261-1228071,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,FALSE,Phillipa Mini Dress Red Petite,Phillipa — Red satin mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phillipa-mini-dress-red-petite,,,,,,,,Size,US 2,Color,Red,,,131261-1228072,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-petite,,,,,,,,Size,US 4,Color,Red,,,131261-1228073,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-petite,,,,,,,,Size,US 6,Color,Red,,,131261-1228074,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-petite,,,,,,,,Size,US 8,Color,Red,,,131261-1228075,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-petite,,,,,,,,Size,US 10,Color,Red,,,131261-1228076,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
phillipa-mini-dress-red-petite,,,,,,,,Size,US 12,Color,Red,,,131261-1228077,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
phillipa-mini-dress-white,Phillipa Mini Dress White,"<p>A satin mini dress with a strapless neckline, the Phillipa is built in white around an easy shape that flatters without pulling focus.</p><p>The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p>We&#x27;d wear it for birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Strapless satin Mini dress</li><li>Folded-over bust detail, silicone lining inside bust, invisible zip fastening at side, exposed back with elasticated strap, cowl back detail</li><li>Length of size US 2 / AU 6 bust to hem: 58cm / 22.8in</li><li>No stretch, Unlined</li><li>100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Going Out Dresses, Mini Dresses, New Dresses, Sale Dresses, Satin Dresses, Strapless Dresses, White Dresses",TRUE,Size,US 0,Color,White,,,127379-1205203,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,FALSE,Phillipa Mini Dress White,Phillipa — White satin mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phillipa-mini-dress-white,,,,,,,,Size,US 2,Color,White,,,127379-1205204,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white,,,,,,,,Size,US 4,Color,White,,,127379-1205205,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white,,,,,,,,Size,US 6,Color,White,,,127379-1205206,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white,,,,,,,,Size,US 8,Color,White,,,127379-1205207,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white,,,,,,,,Size,US 10,Color,White,,,127379-1205208,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white,,,,,,,,Size,US 12,Color,White,,,127379-1205209,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-black,Phillipa Mini Dress White / Black,"<p>Cut as a satin mini dress with a strapless neckline, the Phillipa balances a defined bodice in white and black with a skirt that moves.</p><p>The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p>Filed under birthdays and date night.</p><p><strong>Details</strong></p><ul><li>Strapless satin Mini dress</li><li>Folded-over bust detail, silicone lining inside bust, invisible zip fastening at side, exposed back with elasticated strap, cowl back detail</li><li>Length of size US 2 / AU 6 bust to hem: 58cm / 22.8in</li><li>No stretch, Unlined</li><li>100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Black Dresses, Date Night Dresses, Dresses, Going Out Dresses, Homecoming Dresses, Mini Dresses, New Dresses, Sale Dresses, Satin Dresses, Strapless Dresses, White Dresses",TRUE,Size,US 0,Color,White/black,,,129026-1214773,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,FALSE,Phillipa Mini Dress White / Black,Phillipa — White and black satin mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phillipa-mini-dress-white-black,,,,,,,,Size,US 2,Color,White/black,,,129026-1214774,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-black,,,,,,,,Size,US 4,Color,White/black,,,129026-1214775,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-black,,,,,,,,Size,US 6,Color,White/black,,,129026-1214776,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-black,,,,,,,,Size,US 8,Color,White/black,,,129026-1214777,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-black,,,,,,,,Size,US 10,Color,White/black,,,129026-1214778,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-black,,,,,,,,Size,US 12,Color,White/black,,,129026-1214779,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
phillipa-mini-dress-white-floral,Phillipa Mini Dress White Floral,"<p>A floral mini dress with a strapless neckline, the Phillipa is built in white floral around an easy shape that flatters without pulling focus.</p><p>It&#x27;s finished with shirring. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Floral strapless Mini dress</li><li>Inner silicone strip at bust, folded detail at bust, invisible zip fastening at side, elasticated shirred band, straight back with cowl design detail</li><li>No stretch, Fully lined</li><li>Main: 100% polyester, Lining: 98% polyester 2% spandex</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Floral Dresses, New Dresses, Strapless Dresses, White Dresses",TRUE,Size,US 0,Color,White Floral,,,145300-1312613,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,FALSE,Phillipa Mini Dress White Floral,Phillipa — White floral strapless mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phillipa-mini-dress-white-floral,,,,,,,,Size,US 2,Color,White Floral,,,145300-1312614,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,,,,
phillipa-mini-dress-white-floral,,,,,,,,Size,US 4,Color,White Floral,,,145300-1312615,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,,,,
phillipa-mini-dress-white-floral,,,,,,,,Size,US 6,Color,White Floral,,,145300-1312616,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,,,,
phillipa-mini-dress-white-floral,,,,,,,,Size,US 8,Color,White Floral,,,145300-1312617,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,,,,
phillipa-mini-dress-white-floral,,,,,,,,Size,US 10,Color,White Floral,,,145300-1312618,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,,,,
phillipa-mini-dress-white-floral,,,,,,,,Size,US 12,Color,White Floral,,,145300-1312619,0,shopify,999,deny,manual,69.95,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-black,Phylis Off The Shoulder Maxi Dress Black,"<p>Meet the Phylis: a knit maxi dress, finished in black with the kind of detail that reads considered rather than fussy.</p><p>Details include a leg split. The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Long sleeve Maxi dress</li><li>Slim fitting, ribbed knit material, off-the-shoulder design, folded neckline, leg slit</li><li>Good stretch, Unlined</li><li>48% viscose 28% polyester 24% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold hand wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Black Dresses, Bodycon Dresses, Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,136634-1259322,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,FALSE,Phylis Off The Shoulder Maxi Dress Black,Phylis — Black knit maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phylis-off-the-shoulder-maxi-dress-black,,,,,,,,Size,US 2,Color,Black,,,136634-1259323,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-black,,,,,,,,Size,US 4,Color,Black,,,136634-1259324,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-black,,,,,,,,Size,US 6,Color,Black,,,136634-1259325,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-black,,,,,,,,Size,US 8,Color,Black,,,136634-1259326,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-black,,,,,,,,Size,US 10,Color,Black,,,136634-1259327,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-black,,,,,,,,Size,US 12,Color,Black,,,136634-1259328,0,shopify,999,deny,manual,104.00,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-chocolate,Phylis Off The Shoulder Maxi Dress Chocolate,"<p>The Phylis is a knit maxi dress, cut in chocolate to sit close through the bodice and move easily from there.</p><p>Details include a leg split. The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Long sleeve Maxi dress</li><li>Slim fitting, ribbed knit material, off-the-shoulder design, folded neckline, leg slit</li><li>Good stretch, Unlined</li><li>48% viscose 28% polyester 24% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold hand wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Brown Dresses, Dresses, Maxi Dresses, New Dresses, Sale Dresses",TRUE,Size,US 0,Color,Chocolate,,,131125-1227532,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,FALSE,Phylis Off The Shoulder Maxi Dress Chocolate,Phylis — Chocolate knit maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phylis-off-the-shoulder-maxi-dress-chocolate,,,,,,,,Size,US 2,Color,Chocolate,,,131125-1227533,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-chocolate,,,,,,,,Size,US 4,Color,Chocolate,,,131125-1227534,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-chocolate,,,,,,,,Size,US 6,Color,Chocolate,,,131125-1227535,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-chocolate,,,,,,,,Size,US 8,Color,Chocolate,,,131125-1227536,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-chocolate,,,,,,,,Size,US 10,Color,Chocolate,,,131125-1227537,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-chocolate,,,,,,,,Size,US 12,Color,Chocolate,,,131125-1227538,0,shopify,999,deny,manual,72.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-cream,Phylis Off The Shoulder Maxi Dress Cream,"<p>A maxi dress with an off-the-shoulder neckline, the Phylis is built in cream around an easy shape that flatters without pulling focus.</p><p>Expect a slim-fitting shape, with a leg split and a low back. The fabric has a generous stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Maxi dress in ribbed fabric with an off-shoulder neckline</li><li>Folded neckline, back leg slit, low back, slim-fit</li><li>Good stretch, Unlined</li><li>48% viscose 28% polyester 24% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold hand wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Dresses, Maxi Dresses, New Dresses, Sale Dresses, White Dresses",TRUE,Size,US 0,Color,Cream,,,150249-1343285,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,FALSE,Phylis Off The Shoulder Maxi Dress Cream,Phylis — Cream off-the-shoulder maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
phylis-off-the-shoulder-maxi-dress-cream,,,,,,,,Size,US 2,Color,Cream,,,150249-1343286,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-cream,,,,,,,,Size,US 4,Color,Cream,,,150249-1343287,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-cream,,,,,,,,Size,US 6,Color,Cream,,,150249-1343288,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-cream,,,,,,,,Size,US 8,Color,Cream,,,150249-1343289,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-cream,,,,,,,,Size,US 10,Color,Cream,,,150249-1343290,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
phylis-off-the-shoulder-maxi-dress-cream,,,,,,,,Size,US 12,Color,Cream,,,150249-1343291,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
picante-bias-cross-back-maxi-dress-pink-polka,Picante Bias Cross Back Maxi Dress Pink Polka,"<p>The Picante Bias Cross takes a polka dot maxi dress and gives it a clean, confident line with a scoop neckline in pink polka.</p><p>Details include an open back. The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p>Tailor-made for formal evenings and weddings and garden parties.</p><p><strong>Details</strong></p><ul><li>Cross-back maxi dress in polka-dot print</li><li>Scoop neckline, asymmetrical hem, open back, back ties, sheer</li><li>No stretch, Unlined</li><li>100% viscose</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Dresses, Formal Dresses, Halter Dresses, Maxi Dresses, New Dresses, Pink Dresses, Polka Dot Dresses, Sale Dresses, Wedding Guest Dresses",TRUE,Size,US 0,Color,Pink Polka,,,154247-1368020,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,FALSE,Picante Bias Cross Back Maxi Dress Pink Polka,Picante Bias Cross — Pink polka scoop maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
picante-bias-cross-back-maxi-dress-pink-polka,,,,,,,,Size,US 2,Color,Pink Polka,,,154247-1368021,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
picante-bias-cross-back-maxi-dress-pink-polka,,,,,,,,Size,US 4,Color,Pink Polka,,,154247-1368022,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
picante-bias-cross-back-maxi-dress-pink-polka,,,,,,,,Size,US 6,Color,Pink Polka,,,154247-1368023,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
picante-bias-cross-back-maxi-dress-pink-polka,,,,,,,,Size,US 8,Color,Pink Polka,,,154247-1368024,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
picante-bias-cross-back-maxi-dress-pink-polka,,,,,,,,Size,US 10,Color,Pink Polka,,,154247-1368025,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
picante-bias-cross-back-maxi-dress-pink-polka,,,,,,,,Size,US 12,Color,Pink Polka,,,154247-1368026,0,shopify,999,deny,manual,77.00,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,Pinot Grigio Long Sleeve Lace Maxi Dress Black,"<p>Meet the Pinot Grigio: a lace maxi dress with an off-the-shoulder neckline, finished in black with the kind of detail that reads considered rather than fussy.</p><p>The cut is slim-fitting and deliberately simple. The fabric has a generous stretch and the bodice is lined.</p><p>Made with birthdays and nights out in mind.</p><p><strong>Details</strong></p><ul><li>Off-shoulder long sleeve lace Maxi dress</li><li>Silicone strip, flared cuffs, slim-fit, sheer</li><li>Good stretch, Part-lined</li><li>Main: 92% nylon 8% elastane, Lining: 95% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold hand wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Birthday Dresses, Black Dresses, Dresses, Going Out Dresses, Long Sleeve Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,140790-1285390,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,FALSE,Pinot Grigio Long Sleeve Lace Maxi Dress Black,Pinot Grigio — Black lace maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 2,Color,Black,,,140790-1285391,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 4,Color,Black,,,140790-1285392,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 6,Color,Black,,,140790-1285393,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 8,Color,Black,,,140790-1285394,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 10,Color,Black,,,140790-1285395,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 12,Color,Black,,,140790-1285396,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 14,Color,Black,,,140790-1285397,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 16,Color,Black,,,140790-1285398,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 18,Color,Black,,,140790-1285399,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-grigio-long-sleeve-lace-maxi-dress-black,,,,,,,,Size,US 20,Color,Black,,,140790-1285400,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pinot-noir-halter-ruched-mini-dress-red,Pinot Noir Halter Ruched Mini Dress Red,"<p>The Pinot Noir is a satin mini dress with a halter neckline, cut in red to sit close through the bodice and move easily from there.</p><p>It&#x27;s finished with a low back. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Mini dress in satin fabric with a halter neckline</li><li>Ruched, zip closure at side, adjustable halter straps, low back</li><li>No stretch, Fully lined</li><li>Main &amp; Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Halter Dresses, Mini Dresses, New Dresses, Red Dresses, Sale Dresses, Satin Dresses",TRUE,Size,US 0,Color,Red,,,149315-1337666,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,FALSE,Pinot Noir Halter Ruched Mini Dress Red,Pinot Noir — Red satin mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pinot-noir-halter-ruched-mini-dress-red,,,,,,,,Size,US 2,Color,Red,,,149315-1337667,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pinot-noir-halter-ruched-mini-dress-red,,,,,,,,Size,US 4,Color,Red,,,149315-1337668,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pinot-noir-halter-ruched-mini-dress-red,,,,,,,,Size,US 6,Color,Red,,,149315-1337669,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pinot-noir-halter-ruched-mini-dress-red,,,,,,,,Size,US 8,Color,Red,,,149315-1337670,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pinot-noir-halter-ruched-mini-dress-red,,,,,,,,Size,US 10,Color,Red,,,149315-1337671,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pinot-noir-halter-ruched-mini-dress-red,,,,,,,,Size,US 12,Color,Red,,,149315-1337672,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown,Pique Button Down Mini Dress Brown,"<p>The Pique Button Down takes a lace mini dress and gives it a clean, confident line in brown.</p><p>Details include lace-up detail and button detail. The fabric holds its shape with no stretch and the bodice is lined.</p><p>Filed under birthdays and cocktail hour.</p><p><strong>Details</strong></p><ul><li>Button-down mini dress</li><li>Collared, gathered ruched bust, v-neckline, lace-up back tie</li><li>No stretch, Part-lined</li><li>Main: 100% LENZING™ ECOVERO™, Lining: 100% organic cotton</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Brown Dresses, Cocktail Dresses, Dresses, Fall Dresses, Going Out Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Brown,,,147294-1325388,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,FALSE,Pique Button Down Mini Dress Brown,Pique Button Down — Brown lace mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pique-button-down-mini-dress-brown,,,,,,,,Size,US 2,Color,Brown,,,147294-1325389,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown,,,,,,,,Size,US 4,Color,Brown,,,147294-1325390,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown,,,,,,,,Size,US 6,Color,Brown,,,147294-1325391,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown,,,,,,,,Size,US 8,Color,Brown,,,147294-1325392,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown,,,,,,,,Size,US 10,Color,Brown,,,147294-1325393,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown,,,,,,,,Size,US 12,Color,Brown,,,147294-1325394,0,shopify,999,deny,manual,91.95,,TRUE,TRUE,,,,
